case_id,s_observed_mm,grid_mm,s_upward_mapped_mm,mapping_delta_um,discrete_status,continuous_status,continuous_margin_um,agreement,error_type
HO-0363,4.520014458327241,0.0005,4.5205,0.485541672759000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0364,4.513601527880645,0.0005,4.514,0.398472119355000,RECOVERABLE,RECOVERABLE,0.7797486437179799,true,AGREEMENT_RECOVERABLE
HO-0365,4.379013519608071,0.0005,4.3795,0.486480391929000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0366,4.7511547548880095,0.0005,4.7515,0.3452451119905000,IRRECOVERABLE,IRRECOVERABLE,-9.890133488489425,true,AGREEMENT_IRRECOVERABLE
HO-0367,4.59088369598898,0.0005,4.591,0.11630401102000,IRRECOVERABLE,IRRECOVERABLE,-0.17547858801567884,true,AGREEMENT_IRRECOVERABLE
HO-0368,4.699777714293262,0.0005,4.7,0.222285706738000,IRRECOVERABLE,IRRECOVERABLE,-6.806264233390905,true,AGREEMENT_IRRECOVERABLE
HO-0369,4.778499005318221,0.0005,4.7785,0.000994681779000,IRRECOVERABLE,IRRECOVERABLE,-11.519901724810467,true,AGREEMENT_IRRECOVERABLE
HO-0370,4.1861104919866055,0.0005,4.1865,0.3895080133945000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0371,4.348777473547692,0.0005,4.349,0.222526452308000,RECOVERABLE,RECOVERABLE,0.7797486437184062,true,AGREEMENT_RECOVERABLE
HO-0372,4.68851299086416,0.0005,4.689,0.48700913584000,IRRECOVERABLE,IRRECOVERABLE,-6.126303708837497,true,AGREEMENT_IRRECOVERABLE
HO-0373,4.5868043086666415,0.0005,4.587,0.1956913333585000,IRRECOVERABLE,RECOVERABLE,0.07543706474405099,false,CONSERVATIVE_FALSE_REJECTION
HO-0374,4.368168804579614,0.0005,4.3685,0.331195420386000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0375,4.5806491080198715,0.0005,4.581,0.3508919801285000,RECOVERABLE,RECOVERABLE,0.4543772795041434,true,AGREEMENT_RECOVERABLE
HO-0376,4.679285093124347,0.0005,4.6795,0.214906875653000,IRRECOVERABLE,IRRECOVERABLE,-5.56826701554742,true,AGREEMENT_IRRECOVERABLE
HO-0377,4.475436987592205,0.0005,4.4755,0.063012407795000,RECOVERABLE,RECOVERABLE,0.7797486437169141,true,AGREEMENT_RECOVERABLE
HO-0378,4.493229981524511,0.0005,4.4935,0.270018475489000,RECOVERABLE,RECOVERABLE,0.7797486437171415,true,AGREEMENT_RECOVERABLE
HO-0379,4.608116724548496,0.0005,4.6085,0.383275451504000,IRRECOVERABLE,IRRECOVERABLE,-1.2334406923259849,true,AGREEMENT_IRRECOVERABLE
HO-0380,4.432055974022411,0.0005,4.4325,0.444025977589000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0381,4.706712347457397,0.0005,4.707,0.287652542603000,IRRECOVERABLE,IRRECOVERABLE,-7.224170326877882,true,AGREEMENT_IRRECOVERABLE
HO-0382,4.718000082789128,0.0005,4.7185,0.499917210872000,IRRECOVERABLE,IRRECOVERABLE,-7.903300509057118,true,AGREEMENT_IRRECOVERABLE
HO-0383,4.413007622807831,0.0005,4.4135,0.492377192169000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0384,4.360711670512432,0.0005,4.361,0.288329487568000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0385,4.5370341970854575,0.0005,4.5375,0.4658029145425000,RECOVERABLE,RECOVERABLE,0.7797486437170136,true,AGREEMENT_RECOVERABLE
HO-0386,4.248833117418943,0.0005,4.249,0.166882581057000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0387,4.445686954460854,0.0005,4.446,0.313045539146000,RECOVERABLE,RECOVERABLE,0.779748643714484,true,AGREEMENT_RECOVERABLE
HO-0388,4.2150039107653825,0.0005,4.2155,0.4960892346175000,RECOVERABLE,RECOVERABLE,0.7797486437179799,true,AGREEMENT_RECOVERABLE
HO-0389,4.683646327586858,0.0005,4.684,0.353672413142000,IRRECOVERABLE,IRRECOVERABLE,-5.832117913943037,true,AGREEMENT_IRRECOVERABLE
HO-0390,4.251041304189705,0.0005,4.2515,0.458695810295000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0391,4.537700197269396,0.0005,4.538,0.299802730604000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0392,4.773666056757346,0.0005,4.774,0.333943242654000,IRRECOVERABLE,IRRECOVERABLE,-11.232430494722635,true,AGREEMENT_IRRECOVERABLE
HO-0393,4.632102890638034,0.0005,4.6325,0.397109361966000,IRRECOVERABLE,IRRECOVERABLE,-2.7005865348179015,true,AGREEMENT_IRRECOVERABLE
HO-0394,4.259669804210354,0.0005,4.26,0.330195789646000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0395,4.405572771744087,0.0005,4.406,0.427228255913000,RECOVERABLE,RECOVERABLE,0.7797486437176673,true,AGREEMENT_RECOVERABLE
HO-0396,4.394154464008367,0.0005,4.3945,0.345535991633000,RECOVERABLE,RECOVERABLE,0.7797486437144983,true,AGREEMENT_RECOVERABLE
HO-0397,4.770377677987383,0.0005,4.7705,0.122322012617000,IRRECOVERABLE,IRRECOVERABLE,-11.0366900656321,true,AGREEMENT_IRRECOVERABLE
HO-0398,4.5227327383479246,0.0005,4.523,0.2672616520754000,RECOVERABLE,RECOVERABLE,0.7797486437176389,true,AGREEMENT_RECOVERABLE
HO-0399,4.181757842446211,0.0005,4.182,0.242157553789000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0000,4.37420629603144,0.00025,4.37425,0.04370396856000,RECOVERABLE,RECOVERABLE,0.7797486437176104,true,AGREEMENT_RECOVERABLE
HO-0001,4.613825224200808,0.00025,4.614,0.174775799192000,IRRECOVERABLE,IRRECOVERABLE,-1.5831782530007956,true,AGREEMENT_IRRECOVERABLE
HO-0002,4.581844073372435,0.00025,4.582,0.155926627565000,RECOVERABLE,RECOVERABLE,0.38077767381329863,true,AGREEMENT_RECOVERABLE
HO-0003,4.75801088187586,0.00025,4.75825,0.23911812414000,IRRECOVERABLE,IRRECOVERABLE,-10.299522851981877,true,AGREEMENT_IRRECOVERABLE
HO-0004,4.293280376741941,0.00025,4.2935,0.219623258059000,RECOVERABLE,RECOVERABLE,0.7797486437184062,true,AGREEMENT_RECOVERABLE
HO-0005,4.663349044275552,0.00025,4.6635,0.150955724448000,IRRECOVERABLE,IRRECOVERABLE,-4.6023968922444,true,AGREEMENT_IRRECOVERABLE
HO-0006,4.313658884243675,0.00025,4.31375,0.091115756325000,RECOVERABLE,RECOVERABLE,0.7797486437179799,true,AGREEMENT_RECOVERABLE
HO-0007,4.519087883092836,0.00025,4.51925,0.162116907164000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0008,4.50192900396191,0.00025,4.502,0.07099603809000,RECOVERABLE,RECOVERABLE,0.7797486437178947,true,AGREEMENT_RECOVERABLE
HO-0009,4.719948242055158,0.00025,4.72,0.051757944842000,IRRECOVERABLE,IRRECOVERABLE,-8.02037316578523,true,AGREEMENT_IRRECOVERABLE
HO-0010,4.629337764686904,0.00025,4.6295,0.162235313096000,IRRECOVERABLE,IRRECOVERABLE,-2.5317740440539325,true,AGREEMENT_IRRECOVERABLE
HO-0011,4.476066553162793,0.00025,4.47625,0.183446837207000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0012,4.760673772946892,0.00025,4.76075,0.076227053108000,IRRECOVERABLE,IRRECOVERABLE,-10.458392241606177,true,AGREEMENT_IRRECOVERABLE
HO-0013,4.562492290326929,0.00025,4.5625,0.007709673071000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0014,4.19824394841659,0.00025,4.19825,0.00605158341000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0015,4.792143315316093,0.00025,4.79225,0.106684683907000,IRRECOVERABLE,IRRECOVERABLE,-12.330141852432575,true,AGREEMENT_IRRECOVERABLE
HO-0016,4.684076541537306,0.00025,4.68425,0.173458462694000,IRRECOVERABLE,IRRECOVERABLE,-5.858134323355586,true,AGREEMENT_IRRECOVERABLE
HO-0017,4.758434923201739,0.00025,4.7585,0.065076798261000,IRRECOVERABLE,IRRECOVERABLE,-10.324826447288558,true,AGREEMENT_IRRECOVERABLE
HO-0018,4.780337888796062,0.00025,4.7805,0.162111203938000,IRRECOVERABLE,IRRECOVERABLE,-11.629215878332289,true,AGREEMENT_IRRECOVERABLE
HO-0019,4.42008638109366,0.00025,4.42025,0.16361890634000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0020,4.747205728633559,0.00025,4.74725,0.044271366441000,IRRECOVERABLE,IRRECOVERABLE,-9.654102716060947,true,AGREEMENT_IRRECOVERABLE
HO-0021,4.498981834408552,0.00025,4.499,0.018165591448000,RECOVERABLE,RECOVERABLE,0.779748643717781,true,AGREEMENT_RECOVERABLE
HO-0022,4.594979070831228,0.00025,4.595,0.020929168772000,IRRECOVERABLE,IRRECOVERABLE,-0.4271943033291876,true,AGREEMENT_IRRECOVERABLE
HO-0023,4.240883852770871,0.00025,4.241,0.116147229129000,RECOVERABLE,RECOVERABLE,0.779748643717781,true,AGREEMENT_RECOVERABLE
HO-0024,4.238155635334473,0.00025,4.23825,0.094364665527000,RECOVERABLE,RECOVERABLE,0.779748643716772,true,AGREEMENT_RECOVERABLE
HO-0025,4.552483083311266,0.00025,4.5525,0.016916688734000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0026,4.536726309805622,0.00025,4.53675,0.023690194378000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0027,4.512478695923455,0.00025,4.5125,0.021304076545000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0028,4.578150598965571,0.00025,4.57825,0.099401034429000,RECOVERABLE,RECOVERABLE,0.6083145654638571,true,AGREEMENT_RECOVERABLE
HO-0029,4.765626892398162,0.00025,4.76575,0.123107601838000,IRRECOVERABLE,IRRECOVERABLE,-10.753695947767653,true,AGREEMENT_IRRECOVERABLE
HO-0030,4.416514988803014,0.00025,4.41675,0.235011196986000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0031,4.219151990504528,0.00025,4.21925,0.098009495472000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0032,4.76737709477014,0.00025,4.7675,0.12290522986000,IRRECOVERABLE,IRRECOVERABLE,-10.857979822229026,true,AGREEMENT_IRRECOVERABLE
HO-0033,4.658416264826462,0.00025,4.6585,0.083735173538000,IRRECOVERABLE,IRRECOVERABLE,-4.3028668719762635,true,AGREEMENT_IRRECOVERABLE
HO-0034,4.784643678209649,0.00025,4.78475,0.106321790351000,IRRECOVERABLE,IRRECOVERABLE,-11.88503646798469,true,AGREEMENT_IRRECOVERABLE
HO-0035,4.58972172421304,0.00025,4.58975,0.02827578696000,IRRECOVERABLE,IRRECOVERABLE,-0.10402639323976359,true,AGREEMENT_IRRECOVERABLE
HO-0036,4.455930890128327,0.00025,4.456,0.069109871673000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0037,4.200370501355027,0.00025,4.2005,0.129498644973000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0038,4.252589150544033,0.00025,4.25275,0.160849455967000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0039,4.268690061843886,0.00025,4.26875,0.059938156114000,RECOVERABLE,RECOVERABLE,0.7797486437171983,true,AGREEMENT_RECOVERABLE
HO-0040,4.43652907464818,0.00025,4.43675,0.22092535182000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0041,4.3507371275236775,0.00025,4.35075,0.0128724763225000,RECOVERABLE,RECOVERABLE,0.7797486437182215,true,AGREEMENT_RECOVERABLE
HO-0042,4.376194019296599,0.00025,4.37625,0.055980703401000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0043,4.744766246103497,0.00025,4.745,0.233753896503000,IRRECOVERABLE,IRRECOVERABLE,-9.50821283852629,true,AGREEMENT_IRRECOVERABLE
HO-0044,4.523619202617998,0.00025,4.52375,0.130797382002000,RECOVERABLE,RECOVERABLE,0.7797486437174825,true,AGREEMENT_RECOVERABLE
HO-0045,4.2627719789192575,0.00025,4.263,0.2280210807425000,RECOVERABLE,RECOVERABLE,0.7797486437181078,true,AGREEMENT_RECOVERABLE
HO-0046,4.544884847351838,0.00025,4.545,0.115152648162000,RECOVERABLE,RECOVERABLE,0.7797486437173404,true,AGREEMENT_RECOVERABLE
HO-0047,4.511902135294749,0.00025,4.512,0.097864705251000,RECOVERABLE,RECOVERABLE,0.7797486437173404,true,AGREEMENT_RECOVERABLE
HO-0048,4.332426337743301,0.00025,4.3325,0.073662256699000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0049,4.6187207142819755,0.00025,4.61875,0.0292857180245000,IRRECOVERABLE,IRRECOVERABLE,-1.8828223571654377,true,AGREEMENT_IRRECOVERABLE
HO-0050,4.531063597953599,0.00025,4.53125,0.186402046401000,RECOVERABLE,RECOVERABLE,0.7797486437160472,true,AGREEMENT_RECOVERABLE
HO-0051,4.335638547648988,0.00025,4.33575,0.111452351012000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0052,4.411806013441196,0.00025,4.412,0.193986558804000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0053,4.640227007593636,0.00025,4.64025,0.022992406364000,IRRECOVERABLE,IRRECOVERABLE,-3.1960864172875887,true,AGREEMENT_IRRECOVERABLE
HO-0054,4.488976353340441,0.00025,4.489,0.023646659559000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0055,4.6191677795855535,0.00025,4.61925,0.0822204144465000,IRRECOVERABLE,IRRECOVERABLE,-1.9101733772536846,true,AGREEMENT_IRRECOVERABLE
HO-0056,4.319364871786497,0.00025,4.3195,0.135128213503000,RECOVERABLE,RECOVERABLE,0.7797486437184347,true,AGREEMENT_RECOVERABLE
HO-0057,4.720063522763066,0.00025,4.72025,0.186477236934000,IRRECOVERABLE,IRRECOVERABLE,-8.027299561985771,true,AGREEMENT_IRRECOVERABLE
HO-0058,4.7598610568585045,0.00025,4.76,0.1389431414955000,IRRECOVERABLE,IRRECOVERABLE,-10.409913248216824,true,AGREEMENT_IRRECOVERABLE
HO-0059,4.475497841549461,0.00025,4.4755,0.002158450539000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0060,4.554003783606177,0.00025,4.55425,0.246216393823000,RECOVERABLE,RECOVERABLE,0.7797486437181931,true,AGREEMENT_RECOVERABLE
HO-0061,4.478522707940769,0.00025,4.47875,0.227292059231000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0062,4.570400546273355,0.00025,4.5705,0.099453726645000,RECOVERABLE,RECOVERABLE,0.7797486437175678,true,AGREEMENT_RECOVERABLE
HO-0063,4.261085426629963,0.00025,4.26125,0.164573370037000,RECOVERABLE,RECOVERABLE,0.7797486437168573,true,AGREEMENT_RECOVERABLE
HO-0064,4.74721315476132,0.00025,4.74725,0.03684523868000,IRRECOVERABLE,IRRECOVERABLE,-9.654546727899373,true,AGREEMENT_IRRECOVERABLE
HO-0065,4.300496663543926,0.00025,4.3005,0.003336456074000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0066,4.224108488190461,0.00025,4.22425,0.141511809539000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0067,4.499490997168674,0.00025,4.4995,0.009002831326000,RECOVERABLE,RECOVERABLE,0.7797486437181504,true,AGREEMENT_RECOVERABLE
HO-0068,4.312229434985069,0.00025,4.31225,0.020565014931000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0069,4.43591104919126,0.00025,4.436,0.08895080874000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0070,4.773804189260726,0.00025,4.774,0.195810739274000,IRRECOVERABLE,IRRECOVERABLE,-11.240650290858198,true,AGREEMENT_IRRECOVERABLE
HO-0071,4.190442053176937,0.00025,4.1905,0.057946823063000,RECOVERABLE,RECOVERABLE,0.7797486437177525,true,AGREEMENT_RECOVERABLE
HO-0072,4.456107441068771,0.00025,4.45625,0.142558931229000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0073,4.577097813013781,0.00025,4.57725,0.152186986219000,RECOVERABLE,RECOVERABLE,0.6731989494052044,true,AGREEMENT_RECOVERABLE
HO-0074,4.799203005884257,0.00025,4.79925,0.046994115743000,IRRECOVERABLE,IRRECOVERABLE,-12.748589135731976,true,AGREEMENT_IRRECOVERABLE
HO-0075,4.67035009844101,0.00025,4.6705,0.14990155899000,IRRECOVERABLE,IRRECOVERABLE,-5.02706394488321,true,AGREEMENT_IRRECOVERABLE
HO-0076,4.6669474927190535,0.00025,4.667,0.0525072809465000,IRRECOVERABLE,IRRECOVERABLE,-4.820736526221836,true,AGREEMENT_IRRECOVERABLE
HO-0077,4.691853464628283,0.00025,4.692,0.146535371717000,IRRECOVERABLE,IRRECOVERABLE,-6.328084278193913,true,AGREEMENT_IRRECOVERABLE
HO-0078,4.341910370787552,0.00025,4.342,0.089629212448000,RECOVERABLE,RECOVERABLE,0.7797486437184062,true,AGREEMENT_RECOVERABLE
HO-0079,4.418181131677429,0.00025,4.41825,0.068868322571000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0080,4.689281984756998,0.00025,4.6895,0.218015243002000,IRRECOVERABLE,IRRECOVERABLE,-6.172765308207147,true,AGREEMENT_IRRECOVERABLE
HO-0081,4.456439207693417,0.00025,4.4565,0.060792306583000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0082,4.793242219677155,0.00025,4.79325,0.007780322845000,IRRECOVERABLE,IRRECOVERABLE,-12.395311790368623,true,AGREEMENT_IRRECOVERABLE
HO-0083,4.626749201697986,0.00025,4.62675,0.000798302014000,IRRECOVERABLE,IRRECOVERABLE,-2.3736652711806414,true,AGREEMENT_IRRECOVERABLE
HO-0084,4.205204224549033,0.00025,4.20525,0.045775450967000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0085,4.206993975693173,0.00025,4.207,0.006024306827000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0086,4.353944179858006,0.00025,4.354,0.055820141994000,RECOVERABLE,RECOVERABLE,0.7797486437179373,true,AGREEMENT_RECOVERABLE
HO-0087,4.425600826554665,0.00025,4.42575,0.149173445335000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0088,4.46175823897744,0.00025,4.462,0.24176102256000,RECOVERABLE,RECOVERABLE,0.7797486437177525,true,AGREEMENT_RECOVERABLE
HO-0089,4.1941838262134326,0.00025,4.19425,0.0661737865674000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0090,4.254981756434879,0.00025,4.255,0.018243565121000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0091,4.790391248114897,0.00025,4.7905,0.108751885103000,IRRECOVERABLE,IRRECOVERABLE,-12.226209848904375,true,AGREEMENT_IRRECOVERABLE
HO-0092,4.331922418138382,0.00025,4.332,0.077581861618000,RECOVERABLE,RECOVERABLE,0.7797486437181078,true,AGREEMENT_RECOVERABLE
HO-0093,4.635613349556147,0.00025,4.63575,0.136650443853000,IRRECOVERABLE,IRRECOVERABLE,-2.914781964622918,true,AGREEMENT_IRRECOVERABLE
HO-0094,4.280001333122862,0.00025,4.28025,0.248666877138000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0095,4.251952911300943,0.00025,4.252,0.047088699057000,RECOVERABLE,RECOVERABLE,0.7797486437179515,true,AGREEMENT_RECOVERABLE
HO-0096,4.477886934876266,0.00025,4.478,0.113065123734000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0097,4.401466845769097,0.00025,4.4015,0.033154230903000,RECOVERABLE,RECOVERABLE,0.7797486437182215,true,AGREEMENT_RECOVERABLE
HO-0098,4.573238685785399,0.00025,4.57325,0.011314214601000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0099,4.538098254239547,0.00025,4.53825,0.151745760453000,RECOVERABLE,RECOVERABLE,0.7797486437170704,true,AGREEMENT_RECOVERABLE
HO-0100,4.260619384328261,0.00025,4.26075,0.130615671739000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0101,4.194779830090836,0.00025,4.195,0.220169909164000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0102,4.337923322954387,0.00025,4.338,0.076677045613000,RECOVERABLE,RECOVERABLE,0.7797486437179799,true,AGREEMENT_RECOVERABLE
HO-0103,4.4070625769372676,0.00025,4.40725,0.1874230627324000,RECOVERABLE,RECOVERABLE,0.7797486437177241,true,AGREEMENT_RECOVERABLE
HO-0104,4.462878968245348,0.00025,4.463,0.121031754652000,RECOVERABLE,RECOVERABLE,0.7797486437177525,true,AGREEMENT_RECOVERABLE
HO-0105,4.450164850771611,0.00025,4.45025,0.085149228389000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0106,4.490890157182178,0.00025,4.491,0.109842817822000,RECOVERABLE,RECOVERABLE,0.7797486437184062,true,AGREEMENT_RECOVERABLE
HO-0107,4.664350215139348,0.00025,4.6645,0.149784860652000,IRRECOVERABLE,IRRECOVERABLE,-4.6631580971924365,true,AGREEMENT_IRRECOVERABLE
HO-0108,4.517146101466886,0.00025,4.51725,0.103898533114000,RECOVERABLE,RECOVERABLE,0.7797486437178947,true,AGREEMENT_RECOVERABLE
HO-0109,4.225256936426783,0.00025,4.2255,0.243063573217000,RECOVERABLE,RECOVERABLE,0.7797486437183778,true,AGREEMENT_RECOVERABLE
HO-0110,4.694842783796862,0.00025,4.695,0.157216203138000,IRRECOVERABLE,IRRECOVERABLE,-6.508551116460325,true,AGREEMENT_IRRECOVERABLE
HO-0111,4.50291276931817,0.00025,4.503,0.08723068183000,RECOVERABLE,RECOVERABLE,0.7797486437182783,true,AGREEMENT_RECOVERABLE
HO-0112,4.316815469854136,0.00025,4.317,0.184530145864000,RECOVERABLE,RECOVERABLE,0.7797486437181931,true,AGREEMENT_RECOVERABLE
HO-0113,4.369781461304282,0.00025,4.37,0.218538695718000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0114,4.353585344871453,0.00025,4.35375,0.164655128547000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0115,4.611503133699914,0.00025,4.61175,0.246866300086000,IRRECOVERABLE,IRRECOVERABLE,-1.4409557634188843,true,AGREEMENT_IRRECOVERABLE
HO-0116,4.42860586868633,0.00025,4.42875,0.14413131367000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0117,4.318031947448616,0.00025,4.31825,0.218052551384000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0118,4.783871987822764,0.00025,4.784,0.128012177236000,IRRECOVERABLE,IRRECOVERABLE,-11.83920243767524,true,AGREEMENT_IRRECOVERABLE
HO-0119,4.563644953381895,0.00025,4.56375,0.105046618105000,RECOVERABLE,RECOVERABLE,0.7797486437173831,true,AGREEMENT_RECOVERABLE
HO-0120,4.569252081507915,0.00025,4.5695,0.247918492085000,RECOVERABLE,RECOVERABLE,0.7797486437178236,true,AGREEMENT_RECOVERABLE
HO-0121,4.186820637825683,0.00025,4.187,0.179362174317000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0122,4.502156412948833,0.00025,4.50225,0.093587051167000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0123,4.733520398898533,0.00025,4.73375,0.229601101467000,IRRECOVERABLE,IRRECOVERABLE,-8.834844488510868,true,AGREEMENT_IRRECOVERABLE
HO-0124,4.685567585534869,0.00025,4.68575,0.182414465131000,IRRECOVERABLE,IRRECOVERABLE,-5.948287002235631,true,AGREEMENT_IRRECOVERABLE
HO-0125,4.244355889167789,0.00025,4.2445,0.144110832211000,RECOVERABLE,RECOVERABLE,0.7797486437165588,true,AGREEMENT_RECOVERABLE
HO-0126,4.416234152880075,0.00025,4.41625,0.015847119925000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0127,4.638767087457192,0.00025,4.639,0.232912542808000,IRRECOVERABLE,IRRECOVERABLE,-3.107097083597708,true,AGREEMENT_IRRECOVERABLE
HO-0128,4.4535092068489615,0.00025,4.45375,0.2407931510385000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0129,4.443294665667741,0.00025,4.4435,0.205334332259000,RECOVERABLE,RECOVERABLE,0.779748643718321,true,AGREEMENT_RECOVERABLE
HO-0130,4.763049710108843,0.00025,4.76325,0.200289891157000,IRRECOVERABLE,IRRECOVERABLE,-10.600077756249533,true,AGREEMENT_IRRECOVERABLE
HO-0131,4.225247327678451,0.00025,4.22525,0.002672321549000,RECOVERABLE,RECOVERABLE,0.7797486437182926,true,AGREEMENT_RECOVERABLE
HO-0132,4.354318990471544,0.00025,4.3545,0.181009528456000,RECOVERABLE,RECOVERABLE,0.7797486437179657,true,AGREEMENT_RECOVERABLE
HO-0133,4.43922073922973,0.00025,4.43925,0.02926077027000,RECOVERABLE,RECOVERABLE,0.7797486437180936,true,AGREEMENT_RECOVERABLE
HO-0134,4.643179885220966,0.00025,4.64325,0.070114779034000,IRRECOVERABLE,IRRECOVERABLE,-3.3760079356057986,true,AGREEMENT_IRRECOVERABLE
HO-0135,4.257385049789248,0.00025,4.2575,0.114950210752000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
HO-0136,4.452368733975462,0.00025,4.4525,0.131266024538000,RECOVERABLE,RECOVERABLE,0.779748643718051,true,AGREEMENT_RECOVERABLE
